time,precipitation_sum (mm),,,,,town
04/11/2024,0,,,,,Nakuru
05/11/2024,4.3,,,,,Nakuru
06/11/2024,5.8,,,,,Nakuru
07/11/2024,5.5,,,,,Nakuru
08/11/2024,0.3,,,,,Nakuru
09/11/2024,0,,,,,Nakuru
10/11/2024,1.3,,,,,Nakuru
11/11/2024,9.1,,,,,Nakuru
12/11/2024,0.1,,,,,Nakuru
13/11/2024,1,,,,,Nakuru
14/11/2024,5.7,,,,,Nakuru
15/11/2024,1.4,,,,,Nakuru
16/11/2024,0.3,,,,,Nakuru
17/11/2024,0.3,,,,,Nakuru
18/11/2024,0,,,,,Nakuru
19/11/2024,0.2,,,,,Nakuru
20/11/2024,6,,,,,Nakuru
21/11/2024,18.4,,,,,Nakuru
22/11/2024,2.2,,,,,Nakuru
23/11/2024,1.1,,,,,Nakuru
24/11/2024,13,,,,,Nakuru
25/11/2024,2.7,,,,,Nakuru
26/11/2024,1.2,,,,,Nakuru
27/11/2024,14.5,,,,,Nakuru
28/11/2024,11.4,,,,,Nakuru
29/11/2024,18.1,,,,,Nakuru
30/11/2024,10.4,,,,,Nakuru
01/12/2024,1.2,,,,,Nakuru
02/12/2024,1.2,,,,,Nakuru
03/12/2024,0.1,,,,,Nakuru
04/12/2024,0.1,,,,,Nakuru
05/12/2024,0.2,,,,,Nakuru
06/12/2024,0.3,,,,,Nakuru
07/12/2024,0,,,,,Nakuru
08/12/2024,0.1,,,,,Nakuru
09/12/2024,0,,,,,Nakuru
10/12/2024,1.1,,,,,Nakuru
11/12/2024,0.3,,,,,Nakuru
12/12/2024,0.1,,,,,Nakuru
13/12/2024,0,,,,,Nakuru
14/12/2024,0,,,,,Nakuru
15/12/2024,0.2,,,,,Nakuru
16/12/2024,0.1,,,,,Nakuru
17/12/2024,0.2,,,,,Nakuru
18/12/2024,0.2,,,,,Nakuru
19/12/2024,0.5,,,,,Nakuru
20/12/2024,0.5,,,,,Nakuru
21/12/2024,1.3,,,,,Nakuru
22/12/2024,1.4,,,,,Nakuru
23/12/2024,5,,,,,Nakuru
24/12/2024,3.6,,,,,Nakuru
25/12/2024,4.8,,,,,Nakuru
26/12/2024,0.1,,,,,Nakuru
27/12/2024,0,,,,,Nakuru
28/12/2024,0,,,,,Nakuru
29/12/2024,0,,,,,Nakuru
30/12/2024,0,,,,,Nakuru
31/12/2024,0,,,,,Nakuru
,,,,,,
01/01/2022,0.2,,,,,Eldoret
02/01/2022,0,,,,,Eldoret
03/01/2022,0,,,,,Eldoret
04/01/2022,0,,,,,Eldoret
05/01/2022,0,,,,,Eldoret
06/01/2022,0,,,,,Eldoret
07/01/2022,0,,,,,Eldoret
08/01/2022,0,,,,,Eldoret
09/01/2022,0,,,,,Eldoret
10/01/2022,0,,,,,Eldoret
11/01/2022,0,,,,,Eldoret
12/01/2022,0,,,,,Eldoret
13/01/2022,0,,,,,Eldoret
14/01/2022,0,,,,,Eldoret
15/01/2022,3.7,,,,,Eldoret
16/01/2022,0.9,,,,,Eldoret
17/01/2022,10.4,,,,,Eldoret
18/01/2022,2.9,,,,,Eldoret
19/01/2022,0,,,,,Eldoret
20/01/2022,0,,,,,Eldoret
21/01/2022,0,,,,,Eldoret
22/01/2022,0,,,,,Eldoret
23/01/2022,0,,,,,Eldoret
24/01/2022,0,,,,,Eldoret
25/01/2022,0,,,,,Eldoret
26/01/2022,0,,,,,Eldoret
27/01/2022,0,,,,,Eldoret
28/01/2022,0,,,,,Eldoret
29/01/2022,0,,,,,Eldoret
30/01/2022,0,,,,,Eldoret
31/01/2022,0.6,,,,,Eldoret
01/02/2022,1.2,,,,,Eldoret
02/02/2022,0.1,,,,,Eldoret
03/02/2022,0,,,,,Eldoret
04/02/2022,0,,,,,Eldoret
05/02/2022,1.3,,,,,Eldoret
06/02/2022,0,,,,,Eldoret
07/02/2022,0,,,,,Eldoret
08/02/2022,0,,,,,Eldoret
09/02/2022,0,,,,,Eldoret
10/02/2022,0,,,,,Eldoret
11/02/2022,0.1,,,,,Eldoret
12/02/2022,0.5,,,,,Eldoret
13/02/2022,0.1,,,,,Eldoret
14/02/2022,0,,,,,Eldoret
15/02/2022,0,,,,,Eldoret
16/02/2022,0,,,,,Eldoret
17/02/2022,0,,,,,Eldoret
18/02/2022,0.1,,,,,Eldoret
19/02/2022,0.6,,,,,Eldoret
20/02/2022,0.7,,,,,Eldoret
21/02/2022,3.6,,,,,Eldoret
22/02/2022,0.2,,,,,Eldoret
23/02/2022,0.6,,,,,Eldoret
24/02/2022,0.7,,,,,Eldoret
25/02/2022,1.4,,,,,Eldoret
26/02/2022,0,,,,,Eldoret
27/02/2022,0,,,,,Eldoret
28/02/2022,0,,,,,Eldoret
01/03/2022,0,,,,,Eldoret
02/03/2022,0,,,,,Eldoret
03/03/2022,0,,,,,Eldoret
04/03/2022,0,,,,,Eldoret
05/03/2022,0,,,,,Eldoret
06/03/2022,0,,,,,Eldoret
07/03/2022,0,,,,,Eldoret
08/03/2022,0,,,,,Eldoret
09/03/2022,0,,,,,Eldoret
10/03/2022,0,,,,,Eldoret
11/03/2022,0,,,,,Eldoret
12/03/2022,0,,,,,Eldoret
13/03/2022,0,,,,,Eldoret
14/03/2022,0,,,,,Eldoret
15/03/2022,0,,,,,Eldoret
16/03/2022,0,,,,,Eldoret
17/03/2022,8.2,,,,,Eldoret
18/03/2022,0,,,,,Eldoret
19/03/2022,0,,,,,Eldoret
20/03/2022,0,,,,,Eldoret
21/03/2022,0,,,,,Eldoret
22/03/2022,0.3,,,,,Eldoret
23/03/2022,0,,,,,Eldoret
24/03/2022,0.4,,,,,Eldoret
25/03/2022,0.3,,,,,Eldoret
26/03/2022,0.2,,,,,Eldoret
27/03/2022,0.4,,,,,Eldoret
28/03/2022,1.2,,,,,Eldoret
29/03/2022,0.7,,,,,Eldoret
30/03/2022,0.3,,,,,Eldoret
31/03/2022,0,,,,,Eldoret
01/04/2022,0,,,,,Eldoret
02/04/2022,0,,,,,Eldoret
03/04/2022,0,,,,,Eldoret
04/04/2022,0,,,,,Eldoret
05/04/2022,0,,,,,Eldoret
06/04/2022,0,,,,,Eldoret
07/04/2022,0,,,,,Eldoret
08/04/2022,0,,,,,Eldoret
09/04/2022,0,,,,,Eldoret
10/04/2022,0.2,,,,,Eldoret
11/04/2022,0.6,,,,,Eldoret
12/04/2022,0,,,,,Eldoret
13/04/2022,0,,,,,Eldoret
14/04/2022,0,,,,,Eldoret
15/04/2022,3.1,,,,,Eldoret
16/04/2022,3.2,,,,,Eldoret
17/04/2022,12.1,,,,,Eldoret
18/04/2022,0.5,,,,,Eldoret
19/04/2022,0.4,,,,,Eldoret
20/04/2022,1.3,,,,,Eldoret
21/04/2022,2.9,,,,,Eldoret
22/04/2022,10.5,,,,,Eldoret
23/04/2022,0.2,,,,,Eldoret
24/04/2022,1.3,,,,,Eldoret
25/04/2022,8.9,,,,,Eldoret
26/04/2022,5.3,,,,,Eldoret
27/04/2022,9.5,,,,,Eldoret
28/04/2022,22,,,,,Eldoret
29/04/2022,4,,,,,Eldoret
30/04/2022,0.2,,,,,Eldoret
01/05/2022,1.5,,,,,Eldoret
02/05/2022,13.3,,,,,Eldoret
03/05/2022,2.1,,,,,Eldoret
04/05/2022,1.1,,,,,Eldoret
05/05/2022,0.9,,,,,Eldoret
06/05/2022,0.1,,,,,Eldoret
07/05/2022,0.1,,,,,Eldoret
08/05/2022,0.5,,,,,Eldoret
09/05/2022,0.1,,,,,Eldoret
10/05/2022,0,,,,,Eldoret
11/05/2022,0,,,,,Eldoret
12/05/2022,0,,,,,Eldoret
13/05/2022,0,,,,,Eldoret
14/05/2022,0,,,,,Eldoret
15/05/2022,0,,,,,Eldoret
16/05/2022,0,,,,,Eldoret
17/05/2022,1.7,,,,,Eldoret
18/05/2022,2.3,,,,,Eldoret
19/05/2022,0.7,,,,,Eldoret
20/05/2022,0.3,,,,,Eldoret
21/05/2022,0,,,,,Eldoret
22/05/2022,0,,,,,Eldoret
23/05/2022,0.7,,,,,Eldoret
24/05/2022,2.5,,,,,Eldoret
25/05/2022,4,,,,,Eldoret
26/05/2022,0.5,,,,,Eldoret
27/05/2022,4,,,,,Eldoret
28/05/2022,0.1,,,,,Eldoret
29/05/2022,2.6,,,,,Eldoret
30/05/2022,0.8,,,,,Eldoret
31/05/2022,0,,,,,Eldoret
01/06/2022,0,,,,,Eldoret
02/06/2022,0,,,,,Eldoret
03/06/2022,0,,,,,Eldoret
04/06/2022,0,,,,,Eldoret
05/06/2022,0,,,,,Eldoret
06/06/2022,0.6,,,,,Eldoret
07/06/2022,4.7,,,,,Eldoret
08/06/2022,25.4,,,,,Eldoret
09/06/2022,0.7,,,,,Eldoret
10/06/2022,0.3,,,,,Eldoret
11/06/2022,0.4,,,,,Eldoret
12/06/2022,0,,,,,Eldoret
13/06/2022,0.8,,,,,Eldoret
14/06/2022,0.4,,,,,Eldoret
15/06/2022,0,,,,,Eldoret
16/06/2022,0,,,,,Eldoret
17/06/2022,0,,,,,Eldoret
18/06/2022,2.3,,,,,Eldoret
19/06/2022,5.1,,,,,Eldoret
20/06/2022,5,,,,,Eldoret
21/06/2022,0.6,,,,,Eldoret
22/06/2022,2.6,,,,,Eldoret
23/06/2022,8.7,,,,,Eldoret
24/06/2022,6.6,,,,,Eldoret
25/06/2022,11.2,,,,,Eldoret
26/06/2022,3,,,,,Eldoret
27/06/2022,1.3,,,,,Eldoret
28/06/2022,1.6,,,,,Eldoret
29/06/2022,2,,,,,Eldoret
30/06/2022,1,,,,,Eldoret
01/07/2022,0.5,,,,,Eldoret
02/07/2022,2.3,,,,,Eldoret
03/07/2022,1,,,,,Eldoret
04/07/2022,0,,,,,Eldoret
05/07/2022,0.1,,,,,Eldoret
06/07/2022,1,,,,,Eldoret
07/07/2022,0,,,,,Eldoret
08/07/2022,0,,,,,Eldoret
09/07/2022,0.2,,,,,Eldoret
10/07/2022,2.4,,,,,Eldoret
11/07/2022,12.2,,,,,Eldoret
12/07/2022,3.5,,,,,Eldoret
13/07/2022,0.6,,,,,Eldoret
14/07/2022,0,,,,,Eldoret
15/07/2022,1.9,,,,,Eldoret
16/07/2022,5.7,,,,,Eldoret
17/07/2022,4.7,,,,,Eldoret
18/07/2022,11.2,,,,,Eldoret
19/07/2022,29.3,,,,,Eldoret
20/07/2022,3.9,,,,,Eldoret
21/07/2022,6.2,,,,,Eldoret
22/07/2022,5.2,,,,,Eldoret
23/07/2022,2.6,,,,,Eldoret
24/07/2022,1,,,,,Eldoret
25/07/2022,3.6,,,,,Eldoret
26/07/2022,15.9,,,,,Eldoret
27/07/2022,2.1,,,,,Eldoret
28/07/2022,1.7,,,,,Eldoret
29/07/2022,8.4,,,,,Eldoret
30/07/2022,1.6,,,,,Eldoret
31/07/2022,9.3,,,,,Eldoret
01/08/2022,3.3,,,,,Eldoret
02/08/2022,14.1,,,,,Eldoret
03/08/2022,6.3,,,,,Eldoret
04/08/2022,2.2,,,,,Eldoret
05/08/2022,2.1,,,,,Eldoret
06/08/2022,3.5,,,,,Eldoret
07/08/2022,1,,,,,Eldoret
08/08/2022,0.6,,,,,Eldoret
09/08/2022,1,,,,,Eldoret
10/08/2022,0.7,,,,,Eldoret
11/08/2022,0.7,,,,,Eldoret
12/08/2022,3.5,,,,,Eldoret
13/08/2022,13.7,,,,,Eldoret
14/08/2022,9.2,,,,,Eldoret
15/08/2022,4.7,,,,,Eldoret
16/08/2022,12.2,,,,,Eldoret
17/08/2022,14.7,,,,,Eldoret
18/08/2022,12.1,,,,,Eldoret
19/08/2022,1.6,,,,,Eldoret
20/08/2022,5.2,,,,,Eldoret
21/08/2022,1.7,,,,,Eldoret
22/08/2022,0.9,,,,,Eldoret
23/08/2022,8.7,,,,,Eldoret
24/08/2022,9.6,,,,,Eldoret
25/08/2022,9.7,,,,,Eldoret
26/08/2022,9.2,,,,,Eldoret
27/08/2022,4,,,,,Eldoret
28/08/2022,4.7,,,,,Eldoret
29/08/2022,3.1,,,,,Eldoret
30/08/2022,1.1,,,,,Eldoret
31/08/2022,5.9,,,,,Eldoret
01/09/2022,1.1,,,,,Eldoret
02/09/2022,0.4,,,,,Eldoret
03/09/2022,4.6,,,,,Eldoret
04/09/2022,5,,,,,Eldoret
05/09/2022,4.7,,,,,Eldoret
06/09/2022,14.5,,,,,Eldoret
07/09/2022,5.3,,,,,Eldoret
08/09/2022,10.1,,,,,Eldoret
09/09/2022,2.4,,,,,Eldoret
10/09/2022,0.3,,,,,Eldoret
11/09/2022,0.7,,,,,Eldoret
12/09/2022,5.8,,,,,Eldoret
13/09/2022,15.8,,,,,Eldoret
14/09/2022,4.4,,,,,Eldoret
15/09/2022,0.6,,,,,Eldoret
16/09/2022,1,,,,,Eldoret
17/09/2022,2.2,,,,,Eldoret
18/09/2022,0,,,,,Eldoret
19/09/2022,0.7,,,,,Eldoret
20/09/2022,0.5,,,,,Eldoret
21/09/2022,0.8,,,,,Eldoret
22/09/2022,0.9,,,,,Eldoret
23/09/2022,1.4,,,,,Eldoret
24/09/2022,1.1,,,,,Eldoret
25/09/2022,0.9,,,,,Eldoret
26/09/2022,0,,,,,Eldoret
27/09/2022,0.7,,,,,Eldoret
28/09/2022,0,,,,,Eldoret
29/09/2022,0.8,,,,,Eldoret
30/09/2022,0,,,,,Eldoret
01/10/2022,0,,,,,Eldoret
02/10/2022,0.2,,,,,Eldoret
03/10/2022,1,,,,,Eldoret
04/10/2022,1.2,,,,,Eldoret
05/10/2022,0.8,,,,,Eldoret
06/10/2022,1.3,,,,,Eldoret
07/10/2022,1.9,,,,,Eldoret
08/10/2022,9.4,,,,,Eldoret
09/10/2022,2,,,,,Eldoret
10/10/2022,0.2,,,,,Eldoret
11/10/2022,0.5,,,,,Eldoret
12/10/2022,0.4,,,,,Eldoret
13/10/2022,0.1,,,,,Eldoret
14/10/2022,0.5,,,,,Eldoret
15/10/2022,0.2,,,,,Eldoret
16/10/2022,0.3,,,,,Eldoret
17/10/2022,1,,,,,Eldoret
18/10/2022,0.4,,,,,Eldoret
19/10/2022,0,,,,,Eldoret
20/10/2022,0.7,,,,,Eldoret
21/10/2022,0,,,,,Eldoret
22/10/2022,0,,,,,Eldoret
23/10/2022,0.1,,,,,Eldoret
24/10/2022,0,,,,,Eldoret
25/10/2022,0.5,,,,,Eldoret
26/10/2022,0,,,,,Eldoret
27/10/2022,1.4,,,,,Eldoret
28/10/2022,0.4,,,,,Eldoret
29/10/2022,0.3,,,,,Eldoret
30/10/2022,0.1,,,,,Eldoret
31/10/2022,0,,,,,Eldoret
01/11/2022,11,,,,,Eldoret
02/11/2022,1.2,,,,,Eldoret
03/11/2022,0.4,,,,,Eldoret
04/11/2022,0.4,,,,,Eldoret
05/11/2022,1.1,,,,,Eldoret
06/11/2022,0.8,,,,,Eldoret
07/11/2022,0,,,,,Eldoret
08/11/2022,0,,,,,Eldoret
09/11/2022,0,,,,,Eldoret
10/11/2022,0,,,,,Eldoret
11/11/2022,0.2,,,,,Eldoret
12/11/2022,0,,,,,Eldoret
13/11/2022,0.3,,,,,Eldoret
14/11/2022,0.6,,,,,Eldoret
15/11/2022,2.4,,,,,Eldoret
16/11/2022,4.6,,,,,Eldoret
17/11/2022,1.2,,,,,Eldoret
18/11/2022,1.6,,,,,Eldoret
19/11/2022,0.3,,,,,Eldoret
20/11/2022,0.1,,,,,Eldoret
21/11/2022,0.1,,,,,Eldoret
22/11/2022,0,,,,,Eldoret
23/11/2022,1.1,,,,,Eldoret
24/11/2022,0.1,,,,,Eldoret
25/11/2022,0,,,,,Eldoret
26/11/2022,0,,,,,Eldoret
27/11/2022,0,,,,,Eldoret
28/11/2022,0.7,,,,,Eldoret
29/11/2022,0,,,,,Eldoret
30/11/2022,0,,,,,Eldoret
01/12/2022,0,,,,,Eldoret
02/12/2022,0,,,,,Eldoret
03/12/2022,0,,,,,Eldoret
04/12/2022,0,,,,,Eldoret
05/12/2022,0.5,,,,,Eldoret
06/12/2022,1.4,,,,,Eldoret
07/12/2022,0.1,,,,,Eldoret
08/12/2022,0,,,,,Eldoret
09/12/2022,0.7,,,,,Eldoret
10/12/2022,1.9,,,,,Eldoret
11/12/2022,1.3,,,,,Eldoret
12/12/2022,0.1,,,,,Eldoret
13/12/2022,0.7,,,,,Eldoret
14/12/2022,0.4,,,,,Eldoret
15/12/2022,0,,,,,Eldoret
16/12/2022,0,,,,,Eldoret
17/12/2022,0.2,,,,,Eldoret
18/12/2022,0,,,,,Eldoret
19/12/2022,0,,,,,Eldoret
20/12/2022,0.1,,,,,Eldoret
21/12/2022,0,,,,,Eldoret
22/12/2022,0.1,,,,,Eldoret
23/12/2022,0.1,,,,,Eldoret
24/12/2022,0.6,,,,,Eldoret
25/12/2022,0.2,,,,,Eldoret
26/12/2022,0.9,,,,,Eldoret
27/12/2022,4,,,,,Eldoret
28/12/2022,3.2,,,,,Eldoret
29/12/2022,0,,,,,Eldoret
30/12/2022,0,,,,,Eldoret
31/12/2022,0,,,,,Eldoret
01/01/2023,0,,,,,Eldoret
02/01/2023,0,,,,,Eldoret
03/01/2023,2.5,,,,,Eldoret
04/01/2023,0,,,,,Eldoret
05/01/2023,0,,,,,Eldoret
06/01/2023,0,,,,,Eldoret
07/01/2023,0,,,,,Eldoret
08/01/2023,0,,,,,Eldoret
09/01/2023,0.2,,,,,Eldoret
10/01/2023,0,,,,,Eldoret
11/01/2023,0,,,,,Eldoret
12/01/2023,0,,,,,Eldoret
13/01/2023,0,,,,,Eldoret
14/01/2023,0,,,,,Eldoret
15/01/2023,0,,,,,Eldoret
16/01/2023,0,,,,,Eldoret
17/01/2023,0,,,,,Eldoret
18/01/2023,0,,,,,Eldoret
19/01/2023,0,,,,,Eldoret
20/01/2023,0,,,,,Eldoret
21/01/2023,0,,,,,Eldoret
22/01/2023,0,,,,,Eldoret
23/01/2023,0,,,,,Eldoret
24/01/2023,0,,,,,Eldoret
25/01/2023,0,,,,,Eldoret
26/01/2023,0,,,,,Eldoret
27/01/2023,0,,,,,Eldoret
28/01/2023,0,,,,,Eldoret
29/01/2023,0,,,,,Eldoret
30/01/2023,0,,,,,Eldoret
31/01/2023,0,,,,,Eldoret
01/02/2023,0,,,,,Eldoret
02/02/2023,0,,,,,Eldoret
03/02/2023,0,,,,,Eldoret
04/02/2023,0,,,,,Eldoret
05/02/2023,0,,,,,Eldoret
06/02/2023,0,,,,,Eldoret
07/02/2023,0,,,,,Eldoret
08/02/2023,0,,,,,Eldoret
09/02/2023,0,,,,,Eldoret
10/02/2023,0,,,,,Eldoret
11/02/2023,0,,,,,Eldoret
12/02/2023,0,,,,,Eldoret
13/02/2023,0,,,,,Eldoret
14/02/2023,0,,,,,Eldoret
15/02/2023,0,,,,,Eldoret
16/02/2023,0,,,,,Eldoret
17/02/2023,0,,,,,Eldoret
18/02/2023,0,,,,,Eldoret
19/02/2023,0,,,,,Eldoret
20/02/2023,0,,,,,Eldoret
21/02/2023,0,,,,,Eldoret
22/02/2023,0,,,,,Eldoret
23/02/2023,0,,,,,Eldoret
24/02/2023,0,,,,,Eldoret
25/02/2023,0,,,,,Eldoret
26/02/2023,0,,,,,Eldoret
27/02/2023,0.1,,,,,Eldoret
28/02/2023,0,,,,,Eldoret
01/03/2023,0,,,,,Eldoret
02/03/2023,0.1,,,,,Eldoret
03/03/2023,0.3,,,,,Eldoret
04/03/2023,0,,,,,Eldoret
05/03/2023,0,,,,,Eldoret
06/03/2023,0,,,,,Eldoret
07/03/2023,0,,,,,Eldoret
08/03/2023,0,,,,,Eldoret
09/03/2023,0.1,,,,,Eldoret
10/03/2023,0.1,,,,,Eldoret
11/03/2023,0,,,,,Eldoret
12/03/2023,0.3,,,,,Eldoret
13/03/2023,0.4,,,,,Eldoret
14/03/2023,2.9,,,,,Eldoret
15/03/2023,18.5,,,,,Eldoret
16/03/2023,7.9,,,,,Eldoret
17/03/2023,0.2,,,,,Eldoret
18/03/2023,0.5,,,,,Eldoret
19/03/2023,1,,,,,Eldoret
20/03/2023,5.4,,,,,Eldoret
21/03/2023,0.9,,,,,Eldoret
22/03/2023,1.2,,,,,Eldoret
23/03/2023,8.2,,,,,Eldoret
24/03/2023,10.7,,,,,Eldoret
25/03/2023,4.8,,,,,Eldoret
26/03/2023,3.5,,,,,Eldoret
27/03/2023,0.6,,,,,Eldoret
28/03/2023,1.5,,,,,Eldoret
29/03/2023,0.1,,,,,Eldoret
30/03/2023,0,,,,,Eldoret
31/03/2023,0.2,,,,,Eldoret
01/04/2023,0,,,,,Eldoret
02/04/2023,2.2,,,,,Eldoret
03/04/2023,1.2,,,,,Eldoret
04/04/2023,2.1,,,,,Eldoret
05/04/2023,0.7,,,,,Eldoret
06/04/2023,1.4,,,,,Eldoret
07/04/2023,0.2,,,,,Eldoret
08/04/2023,0.3,,,,,Eldoret
09/04/2023,0.3,,,,,Eldoret
10/04/2023,0,,,,,Eldoret
11/04/2023,0.8,,,,,Eldoret
12/04/2023,0.3,,,,,Eldoret
13/04/2023,0.3,,,,,Eldoret
14/04/2023,0.4,,,,,Eldoret
15/04/2023,0,,,,,Eldoret
16/04/2023,2.4,,,,,Eldoret
17/04/2023,1.5,,,,,Eldoret
18/04/2023,3.3,,,,,Eldoret
19/04/2023,1.6,,,,,Eldoret
20/04/2023,0,,,,,Eldoret
21/04/2023,0,,,,,Eldoret
22/04/2023,27,,,,,Eldoret
23/04/2023,9.9,,,,,Eldoret
24/04/2023,1.7,,,,,Eldoret
25/04/2023,9,,,,,Eldoret
26/04/2023,7.9,,,,,Eldoret
27/04/2023,20.1,,,,,Eldoret
28/04/2023,13.9,,,,,Eldoret
29/04/2023,23.2,,,,,Eldoret
30/04/2023,7.3,,,,,Eldoret
01/05/2023,27.1,,,,,Eldoret
02/05/2023,9.9,,,,,Eldoret
03/05/2023,1.3,,,,,Eldoret
04/05/2023,0.3,,,,,Eldoret
05/05/2023,0.6,,,,,Eldoret
06/05/2023,0.1,,,,,Eldoret
07/05/2023,0.3,,,,,Eldoret
08/05/2023,0.8,,,,,Eldoret
09/05/2023,0.1,,,,,Eldoret
10/05/2023,0,,,,,Eldoret
11/05/2023,0.3,,,,,Eldoret
12/05/2023,0.4,,,,,Eldoret
13/05/2023,0,,,,,Eldoret
14/05/2023,0.8,,,,,Eldoret
15/05/2023,1.1,,,,,Eldoret
16/05/2023,7.2,,,,,Eldoret
17/05/2023,1.9,,,,,Eldoret
18/05/2023,0.5,,,,,Eldoret
19/05/2023,2.8,,,,,Eldoret
20/05/2023,0.3,,,,,Eldoret
21/05/2023,0.6,,,,,Eldoret
22/05/2023,0.4,,,,,Eldoret
23/05/2023,0.6,,,,,Eldoret
24/05/2023,1.4,,,,,Eldoret
25/05/2023,0.4,,,,,Eldoret
26/05/2023,0.9,,,,,Eldoret
27/05/2023,0.3,,,,,Eldoret
28/05/2023,0.3,,,,,Eldoret
29/05/2023,1.1,,,,,Eldoret
30/05/2023,0.8,,,,,Eldoret
31/05/2023,0.9,,,,,Eldoret
01/06/2023,0.2,,,,,Eldoret
02/06/2023,1.2,,,,,Eldoret
03/06/2023,0.4,,,,,Eldoret
04/06/2023,0,,,,,Eldoret
05/06/2023,0,,,,,Eldoret
06/06/2023,0.8,,,,,Eldoret
07/06/2023,0,,,,,Eldoret
08/06/2023,0.1,,,,,Eldoret
09/06/2023,1.4,,,,,Eldoret
10/06/2023,1.1,,,,,Eldoret
11/06/2023,1.4,,,,,Eldoret
12/06/2023,0.4,,,,,Eldoret
13/06/2023,2.9,,,,,Eldoret
14/06/2023,12.9,,,,,Eldoret
15/06/2023,4.2,,,,,Eldoret
16/06/2023,0,,,,,Eldoret
17/06/2023,1,,,,,Eldoret
18/06/2023,0.6,,,,,Eldoret
19/06/2023,0,,,,,Eldoret
20/06/2023,2.1,,,,,Eldoret
21/06/2023,0.2,,,,,Eldoret
22/06/2023,7.3,,,,,Eldoret
23/06/2023,2.2,,,,,Eldoret
24/06/2023,6.8,,,,,Eldoret
25/06/2023,0,,,,,Eldoret
26/06/2023,0.8,,,,,Eldoret
27/06/2023,1.3,,,,,Eldoret
28/06/2023,0.3,,,,,Eldoret
29/06/2023,0.4,,,,,Eldoret
30/06/2023,19.3,,,,,Eldoret
01/07/2023,1.2,,,,,Eldoret
02/07/2023,1.5,,,,,Eldoret
03/07/2023,1.2,,,,,Eldoret
04/07/2023,0,,,,,Eldoret
05/07/2023,0.6,,,,,Eldoret
06/07/2023,1.5,,,,,Eldoret
07/07/2023,6.8,,,,,Eldoret
08/07/2023,0.8,,,,,Eldoret
09/07/2023,0,,,,,Eldoret
10/07/2023,0,,,,,Eldoret
11/07/2023,0,,,,,Eldoret
12/07/2023,0.9,,,,,Eldoret
13/07/2023,0.7,,,,,Eldoret
14/07/2023,0.5,,,,,Eldoret
15/07/2023,0.4,,,,,Eldoret
16/07/2023,0.4,,,,,Eldoret
17/07/2023,0.1,,,,,Eldoret
18/07/2023,0,,,,,Eldoret
19/07/2023,1.4,,,,,Eldoret
20/07/2023,1.6,,,,,Eldoret
21/07/2023,0,,,,,Eldoret
22/07/2023,0.8,,,,,Eldoret
23/07/2023,0.8,,,,,Eldoret
24/07/2023,1.6,,,,,Eldoret
25/07/2023,5,,,,,Eldoret
26/07/2023,1.3,,,,,Eldoret
27/07/2023,6.8,,,,,Eldoret
28/07/2023,4.5,,,,,Eldoret
29/07/2023,0.3,,,,,Eldoret
30/07/2023,2,,,,,Eldoret
31/07/2023,0.8,,,,,Eldoret
01/08/2023,5.5,,,,,Eldoret
02/08/2023,9,,,,,Eldoret
03/08/2023,7.7,,,,,Eldoret
04/08/2023,6.9,,,,,Eldoret
05/08/2023,1.6,,,,,Eldoret
06/08/2023,0.4,,,,,Eldoret
07/08/2023,0.7,,,,,Eldoret
08/08/2023,0.9,,,,,Eldoret
09/08/2023,4.1,,,,,Eldoret
10/08/2023,7.5,,,,,Eldoret
11/08/2023,0.3,,,,,Eldoret
12/08/2023,0.3,,,,,Eldoret
13/08/2023,0,,,,,Eldoret
14/08/2023,0,,,,,Eldoret
15/08/2023,0,,,,,Eldoret
16/08/2023,0.2,,,,,Eldoret
17/08/2023,1,,,,,Eldoret
18/08/2023,0.7,,,,,Eldoret
19/08/2023,0,,,,,Eldoret
20/08/2023,0,,,,,Eldoret
21/08/2023,0,,,,,Eldoret
22/08/2023,0.3,,,,,Eldoret
23/08/2023,0.6,,,,,Eldoret
24/08/2023,0,,,,,Eldoret
25/08/2023,0,,,,,Eldoret
26/08/2023,0,,,,,Eldoret
27/08/2023,0.5,,,,,Eldoret
28/08/2023,0.6,,,,,Eldoret
29/08/2023,0.5,,,,,Eldoret
30/08/2023,5.2,,,,,Eldoret
31/08/2023,1,,,,,Eldoret
01/09/2023,0,,,,,Eldoret
02/09/2023,0.1,,,,,Eldoret
03/09/2023,0,,,,,Eldoret
04/09/2023,0.6,,,,,Eldoret
05/09/2023,0.6,,,,,Eldoret
06/09/2023,2.1,,,,,Eldoret
07/09/2023,10.5,,,,,Eldoret
08/09/2023,0.2,,,,,Eldoret
09/09/2023,9.9,,,,,Eldoret
10/09/2023,3.2,,,,,Eldoret
11/09/2023,8.1,,,,,Eldoret
12/09/2023,7.4,,,,,Eldoret
13/09/2023,12.3,,,,,Eldoret
14/09/2023,10.6,,,,,Eldoret
15/09/2023,1.5,,,,,Eldoret
16/09/2023,1,,,,,Eldoret
17/09/2023,1.4,,,,,Eldoret
18/09/2023,0,,,,,Eldoret
19/09/2023,1.1,,,,,Eldoret
20/09/2023,9.2,,,,,Eldoret
21/09/2023,0.6,,,,,Eldoret
22/09/2023,1.2,,,,,Eldoret
23/09/2023,0.1,,,,,Eldoret
24/09/2023,1.9,,,,,Eldoret
25/09/2023,5.6,,,,,Eldoret
